ID;Time[s];
7649;1.2471;Stop bit
7650;1.24712;Start bit
7651;1.24713;11111101
7652;1.2472;Stop bit
7653;1.24721;Start bit
7654;1.24722;00001010
7655;1.24729;Stop bit
7656;1.24731;Start bit
7657;1.24732;00000000
7658;1.24739;Stop bit
7659;1.24741;Start bit
7660;1.24741;00000001
7661;1.24748;Stop bit
7662;1.2475;Start bit
7663;1.24751;00110100
7664;1.24758;Stop bit
7665;1.2476;Start bit
7666;1.24761;00000001
7667;1.24767;Stop bit
7668;1.24769;Start bit
7669;1.2477;00011000
7670;1.24777;Stop bit
7671;1.24779;Start bit
7672;1.2478;01000000
7673;1.24787;Stop bit
7674;1.24788;Start bit
7675;1.24789;01001000
7676;1.24796;Stop bit
7677;1.24798;Start bit
7678;1.24799;01101001
7679;1.24806;Stop bit
7680;1.24807;Start bit
7681;1.24808;00000010
7682;1.24815;Stop bit
7683;1.24817;Start bit
7684;1.24818;00000000
7685;1.24825;Stop bit
7686;1.24921;Start bit
7687;1.24922;00000001
7688;1.24929;Stop bit
7689;1.24931;Start bit
7690;1.24932;00000010
7691;1.24939;Stop bit
7692;1.2494;Start bit
7693;1.24941;11111101
7694;1.24948;Stop bit
7695;1.2495;Start bit
7696;1.24951;00001010
7697;1.24958;Stop bit
7698;1.24959;Start bit
7699;1.2496;00000000
7700;1.24967;Stop bit
7701;1.24969;Start bit
7702;1.2497;00000001
7703;1.24977;Stop bit
7704;1.24978;Start bit
7705;1.24979;00011000
7706;1.24986;Stop bit
7707;1.24988;Start bit
7708;1.24989;00000001
7709;1.24996;Stop bit
7710;1.24998;Start bit
7711;1.24998;00011000
7712;1.25005;Stop bit
7713;1.25007;Start bit
7714;1.25008;01000000
7715;1.25015;Stop bit
7716;1.25017;Start bit
7717;1.25018;10111000
7718;1.25025;Stop bit
7719;1.25026;Start bit
7720;1.25027;00110000
7721;1.25034;Stop bit
7722;1.25036;Start bit
7723;1.25037;00000001
7724;1.25044;Stop bit
7725;1.25045;Start bit
7726;1.25046;00000000
7727;1.25053;Stop bit
7728;1.2515;Start bit
7729;1.2515;00000001
7730;1.25157;Stop bit
7731;1.25159;Start bit
7732;1.2516;00000010
7733;1.25167;Stop bit
7734;1.25169;Start bit
7735;1.25169;11111101
7736;1.25176;Stop bit
7737;1.25178;Start bit
7738;1.25179;00001010
7739;1.25186;Stop bit
7740;1.25188;Start bit
7741;1.25189;00000000
7742;1.25195;Stop bit
7743;1.25197;Start bit
7744;1.25198;00000001
7745;1.25205;Stop bit
7746;1.25207;Start bit
7747;1.25208;00111000
7748;1.25215;Stop bit
7749;1.25216;Start bit
7750;1.25217;00000001
7751;1.25224;Stop bit
7752;1.25226;Start bit
7753;1.25227;00011000
7754;1.25234;Stop bit
7755;1.25235;Start bit
7756;1.25236;01000000
7757;1.25243;Stop bit
7758;1.25245;Start bit
7759;1.25246;10110100
7760;1.25253;Stop bit
7761;1.25255;Start bit
7762;1.25255;11001011
7763;1.25262;Stop bit
7764;1.25264;Start bit
7765;1.25265;00000001
7766;1.25272;Stop bit
7767;1.25274;Start bit
7768;1.25274;00000000
7769;1.25281;Stop bit
7770;1.25378;Start bit
7771;1.25379;00000001
7772;1.25386;Stop bit
7773;1.25387;Start bit
7774;1.25388;00000010
7775;1.25395;Stop bit
7776;1.25397;Start bit
7777;1.25398;11111101
7778;1.25405;Stop bit
7779;1.25406;Start bit
7780;1.25407;00001010
7781;1.25414;Stop bit
7782;1.25416;Start bit
7783;1.25417;00000000
7784;1.25424;Stop bit
7785;1.25426;Start bit
7786;1.25426;00000001
7787;1.25433;Stop bit
7788;1.25435;Start bit
7789;1.25436;00011100
7790;1.25443;Stop bit
7791;1.25445;Start bit
7792;1.25446;00000001
7793;1.25452;Stop bit
7794;1.25454;Start bit
7795;1.25455;00011000
7796;1.25462;Stop bit
7797;1.25464;Start bit
7798;1.25465;01000000
7799;1.25472;Stop bit
7800;1.25473;Start bit
7801;1.25474;11001000
7802;1.25481;Stop bit
7803;1.25483;Start bit
7804;1.25484;10111010
7805;1.25491;Stop bit
7806;1.25492;Start bit
7807;1.25493;00000000
7808;1.255;Stop bit
7809;1.25502;Start bit
7810;1.25503;00000000
7811;1.2551;Stop bit
7812;1.25606;Start bit
7813;1.25607;00000001
7814;1.25614;Stop bit
7815;1.25616;Start bit
7816;1.25617;00000010
7817;1.25623;Stop bit
7818;1.25625;Start bit
7819;1.25626;11111101
7820;1.25633;Stop bit
7821;1.25635;Start bit
7822;1.25636;00001010
7823;1.25643;Stop bit
7824;1.25644;Start bit
7825;1.25645;00000000
7826;1.25652;Stop bit
7827;1.25654;Start bit
7828;1.25655;00000001
7829;1.25662;Stop bit
7830;1.25663;Start bit
7831;1.25664;00111100
7832;1.25671;Stop bit
7833;1.25673;Start bit
7834;1.25674;00000001
7835;1.25681;Stop bit
7836;1.25683;Start bit
7837;1.25683;00011000
7838;1.2569;Stop bit
7839;1.25692;Start bit
7840;1.25693;01000000
7841;1.257;Stop bit
7842;1.25702;Start bit
7843;1.25702;11100100
7844;1.25709;Stop bit
7845;1.25711;Start bit
7846;1.25712;10111010
7847;1.25719;Stop bit
7848;1.25721;Start bit
7849;1.25722;00000000
7850;1.25729;Stop bit
7851;1.2573;Start bit
7852;1.25731;00000000
7853;1.25738;Stop bit
7854;1.25835;Start bit
7855;1.25835;00000001
7856;1.25842;Stop bit
7857;1.25844;Start bit
7858;1.25845;00000010
7859;1.25852;Stop bit
7860;1.25854;Start bit
7861;1.25854;11111101
7862;1.25861;Stop bit
7863;1.25863;Start bit
7864;1.25864;00001010
7865;1.25871;Stop bit
7866;1.25873;Start bit
7867;1.25874;00000000
7868;1.2588;Stop bit
7869;1.25882;Start bit
7870;1.25883;00000001
7871;1.2589;Stop bit
7872;1.25892;Start bit
7873;1.25893;00000000
7874;1.259;Stop bit
7875;1.25901;Start bit
7876;1.25902;00000000
7877;1.25909;Stop bit
7878;1.25911;Start bit
7879;1.25912;00011000
7880;1.25919;Stop bit
7881;1.2592;Start bit
7882;1.25921;01000000
7883;1.25928;Stop bit
7884;1.2593;Start bit
7885;1.25931;00000000
7886;1.25938;Stop bit
7887;1.2594;Start bit
7888;1.2594;11111111
7889;1.25947;Stop bit
7890;1.25949;Start bit
7891;1.2595;00000000
7892;1.25957;Stop bit
7893;1.25959;Start bit
7894;1.2596;00000000
7895;1.25966;Stop bit
7896;1.26064;Start bit
7897;1.26065;00000001
7898;1.26071;Stop bit
7899;1.26073;Start bit
7900;1.26074;00000010
7901;1.26081;Stop bit
7902;1.26083;Start bit
7903;1.26084;11111101
7904;1.26091;Stop bit
7905;1.26092;Start bit
7906;1.26093;00001010
7907;1.261;Stop bit
7908;1.26102;Start bit
7909;1.26103;00000000
7910;1.2611;Stop bit
7911;1.26111;Start bit
7912;1.26112;00000001
7913;1.26119;Stop bit
7914;1.26121;Start bit
7915;1.26122;11101100
7916;1.26129;Stop bit
7917;1.2613;Start bit
7918;1.26131;00000100
7919;1.26138;Stop bit
7920;1.2614;Start bit
7921;1.26141;00000000
7922;1.26148;Stop bit
7923;1.2615;Start bit
7924;1.2615;10000000
7925;1.26157;Stop bit
7926;1.26159;Start bit
7927;1.2616;11111111
7928;1.26167;Stop bit
7929;1.26169;Start bit
7930;1.2617;11111111
7931;1.26177;Stop bit
7932;1.26178;Start bit
7933;1.26179;10001101
7934;1.26186;Stop bit
7935;1.26188;Start bit
7936;1.26189;01111000
7937;1.26196;Stop bit
7938;1.26292;Start bit
7939;1.26293;00000001
7940;1.263;Stop bit
7941;1.26302;Start bit
7942;1.26302;00000010
7943;1.26309;Stop bit
7944;1.26311;Start bit
7945;1.26312;11111101
7946;1.26319;Stop bit
7947;1.26321;Start bit
7948;1.26321;00001010
7949;1.26328;Stop bit
7950;1.2633;Start bit
7951;1.26331;00000000
7952;1.26338;Stop bit
7953;1.2634;Start bit
7954;1.26341;00000001
7955;1.26348;Stop bit
7956;1.26349;Start bit
7957;1.2635;11110000
7958;1.26357;Stop bit
7959;1.26359;Start bit
7960;1.2636;00000100
7961;1.26367;Stop bit
7962;1.26368;Start bit
7963;1.26369;00000000
7964;1.26376;Stop bit
7965;1.26378;Start bit
7966;1.26379;10000000
7967;1.26386;Stop bit
7968;1.26387;Start bit
7969;1.26388;10011000
7970;1.26395;Stop bit
7971;1.26397;Start bit
7972;1.26398;00111111
7973;1.26405;Stop bit
7974;1.26407;Start bit
7975;1.26407;01111001
7976;1.26414;Stop bit
7977;1.26416;Start bit
7978;1.26417;10000011
7979;1.26424;Stop bit
7980;1.2652;Start bit
7981;1.26521;00000001
7982;1.26528;Stop bit
7983;1.2653;Start bit
7984;1.26531;00000010
7985;1.26538;Stop bit
7986;1.26539;Start bit
7987;1.2654;11111101
7988;1.26547;Stop bit
7989;1.26549;Start bit
7990;1.2655;00001010
7991;1.26557;Stop bit
7992;1.26558;Start bit
7993;1.26559;00000000
7994;1.26566;Stop bit
7995;1.26568;Start bit
7996;1.26569;00000001
7997;1.26576;Stop bit
7998;1.26578;Start bit
7999;1.26578;01110000
8000;1.26585;Stop bit
8001;1.26587;Start bit
8002;1.26588;00000000
8003;1.26595;Stop bit
8004;1.26597;Start bit
8005;1.26598;00000000
8006;1.26604;Stop bit
8007;1.26606;Start bit
8008;1.26607;10000000
8009;1.26614;Stop bit
8010;1.26616;Start bit
8011;1.26617;01011000
8012;1.26624;Stop bit
8013;1.26625;Start bit
8014;1.26626;01100000
8015;1.26633;Stop bit
8016;1.26635;Start bit
8017;1.26636;00000000
8018;1.26643;Stop bit
8019;1.26644;Start bit
8020;1.26645;00000000
8021;1.26652;Stop bit
8022;1.26749;Start bit
8023;1.2675;00000001
8024;1.26756;Stop bit
8025;1.26758;Start bit
8026;1.26759;00000010
8027;1.26766;Stop bit
8028;1.26768;Start bit
8029;1.26769;11111101
8030;1.26776;Stop bit
8031;1.26777;Start bit
8032;1.26778;00001010
8033;1.26785;Stop bit
8034;1.26787;Start bit
8035;1.26788;00000000
8036;1.26795;Stop bit
8037;1.26796;Start bit
8038;1.26797;00000001
8039;1.26804;Stop bit
8040;1.26806;Start bit
8041;1.26807;01110100
8042;1.26814;Stop bit
8043;1.26815;Start bit
8044;1.26816;00000000
8045;1.26823;Stop bit
8046;1.26825;Start bit
8047;1.26826;00000000
8048;1.26833;Stop bit
8049;1.26835;Start bit
8050;1.26835;10000000
8051;1.26842;Stop bit
8052;1.26844;Start bit
8053;1.26845;00010000
8054;1.26852;Stop bit
8055;1.26854;Start bit
8056;1.26855;01010000
8057;1.26862;Stop bit
8058;1.26863;Start bit
8059;1.26864;00000010
8060;1.26871;Stop bit
8061;1.26873;Start bit
8062;1.26874;10100101
8063;1.26881;Stop bit
8064;1.26977;Start bit
8065;1.26978;00000001
8066;1.26985;Stop bit
8067;1.26987;Start bit
8068;1.26987;00000010
8069;1.26994;Stop bit
8070;1.26996;Start bit
8071;1.26997;11111101
8072;1.27004;Stop bit
8073;1.27006;Start bit
8074;1.27006;00001010
8075;1.27013;Stop bit
8076;1.27015;Start bit
8077;1.27016;00000000
8078;1.27023;Stop bit
8079;1.27025;Start bit
8080;1.27026;00000001
8081;1.27032;Stop bit
8082;1.27034;Start bit
8083;1.27035;10000100
8084;1.27042;Stop bit
8085;1.27044;Start bit
8086;1.27045;00000000
8087;1.27052;Stop bit
8088;1.27053;Start bit
8089;1.27054;00000000
8090;1.27061;Stop bit
8091;1.27063;Start bit
8092;1.27064;10000000
8093;1.27071;Stop bit
8094;1.27072;Start bit
8095;1.27073;00000111
8096;1.2708;Stop bit
8097;1.27082;Start bit
8098;1.27083;01000000
8099;1.2709;Stop bit
8100;1.27092;Start bit
8101;1.27092;10011110
8102;1.27099;Stop bit
8103;1.27101;Start bit
8104;1.27102;10010100
8105;1.27109;Stop bit
8106;1.27205;Start bit
8107;1.27206;00000001
8108;1.27213;Stop bit
8109;1.27215;Start bit
8110;1.27216;00000010
8111;1.27223;Stop bit
8112;1.27224;Start bit
8113;1.27225;11111101
8114;1.27232;Stop bit
8115;1.27234;Start bit
8116;1.27235;00001010
8117;1.27242;Stop bit
8118;1.27243;Start bit
8119;1.27244;00000000
8120;1.27251;Stop bit
8121;1.27253;Start bit
8122;1.27254;00000001
8123;1.27261;Stop bit
8124;1.27263;Start bit
8125;1.27263;10100000
8126;1.2727;Stop bit
8127;1.27272;Start bit
8128;1.27273;00000000
8129;1.2728;Stop bit
8130;1.27282;Start bit
8131;1.27283;00000000
8132;1.27289;Stop bit
8133;1.27291;Start bit
8134;1.27292;10000000
8135;1.27299;Stop bit
8136;1.27301;Start bit
8137;1.27302;00000000
8138;1.27309;Stop bit
8139;1.2731;Start bit
8140;1.27311;00000000
8141;1.27318;Stop bit
8142;1.2732;Start bit
8143;1.27321;00000000
8144;1.27328;Stop bit
8145;1.27329;Start bit
8146;1.2733;00000000
8147;1.27337;Stop bit
8148;1.27434;Start bit
8149;1.27434;00000001
8150;1.27441;Stop bit
8151;1.27443;Start bit
8152;1.27444;00000010
8153;1.27451;Stop bit
8154;1.27453;Start bit
8155;1.27454;11111101
8156;1.2746;Stop bit
8157;1.27462;Start bit
8158;1.27463;00001010
8159;1.2747;Stop bit
8160;1.27472;Start bit
8161;1.27473;00000000
8162;1.2748;Stop bit
8163;1.27481;Start bit
8164;1.27482;00000001
8165;1.27489;Stop bit
8166;1.27491;Start bit
8167;1.27492;10100100
8168;1.27499;Stop bit
8169;1.275;Start bit
8170;1.27501;00000000
8171;1.27508;Stop bit
8172;1.2751;Start bit
8173;1.27511;00000000
8174;1.27518;Stop bit
8175;1.2752;Start bit
8176;1.2752;10000000
8177;1.27527;Stop bit
8178;1.27529;Start bit
8179;1.2753;00000000
8180;1.27537;Stop bit
8181;1.27539;Start bit
8182;1.27539;00000000
8183;1.27546;Stop bit
8184;1.27548;Start bit
8185;1.27549;00000000
8186;1.27556;Stop bit
8187;1.27558;Start bit
8188;1.27559;00000000
8189;1.27566;Stop bit
8190;1.27662;Start bit
8191;1.27663;00000001
8192;1.2767;Stop bit
8193;1.27672;Start bit
8194;1.27672;00000010
8195;1.27679;Stop bit
8196;1.27681;Start bit
8197;1.27682;11111101
8198;1.27689;Stop bit
8199;1.27691;Start bit
8200;1.27691;00001010
8201;1.27698;Stop bit
8202;1.277;Start bit
8203;1.27701;00000000
8204;1.27708;Stop bit
8205;1.2771;Start bit
8206;1.27711;00000001
8207;1.27717;Stop bit
8208;1.27719;Start bit
8209;1.2772;10101000
8210;1.27727;Stop bit
8211;1.27729;Start bit
8212;1.2773;00000000
8213;1.27737;Stop bit
8214;1.27738;Start bit
8215;1.27739;00000000
8216;1.27746;Stop bit
8217;1.27748;Start bit
8218;1.27749;10000000
8219;1.27756;Stop bit
8220;1.27757;Start bit
8221;1.27758;00110000
8222;1.27765;Stop bit
8223;1.27767;Start bit
8224;1.27768;10111111
8225;1.27775;Stop bit
8226;1.27777;Start bit
8227;1.27777;10111111
8228;1.27784;Stop bit
8229;1.27786;Start bit
8230;1.27787;00001011
8231;1.27794;Stop bit
8232;1.2789;Start bit
8233;1.27891;00000001
8234;1.27898;Stop bit
8235;1.279;Start bit
8236;1.27901;00000010
8237;1.27908;Stop bit
8238;1.27909;Start bit
8239;1.2791;11111101
8240;1.27917;Stop bit
8241;1.27919;Start bit
8242;1.2792;00001010
8243;1.27927;Stop bit
8244;1.27928;Start bit
8245;1.27929;00000000
8246;1.27936;Stop bit
8247;1.27938;Start bit
8248;1.27939;00000001
8249;1.27946;Stop bit
8250;1.27948;Start bit
8251;1.27948;01000000
8252;1.27955;Stop bit
8253;1.27957;Start bit
8254;1.27958;00000000
8255;1.27965;Stop bit
8256;1.27967;Start bit
8257;1.27967;00000000
8258;1.27974;Stop bit
8259;1.27976;Start bit
8260;1.27977;10000000
8261;1.27984;Stop bit
8262;1.27986;Start bit
8263;1.27987;00000000
8264;1.27994;Stop bit
8265;1.27995;Start bit
8266;1.27996;00110000
8267;1.28003;Stop bit
8268;1.28005;Start bit
8269;1.28006;00000010
8270;1.28013;Stop bit
8271;1.28014;Start bit
8272;1.28015;00000111
8273;1.28022;Stop bit
8274;1.28119;Start bit
8275;1.28119;00000001
8276;1.28126;Stop bit
8277;1.28128;Start bit
8278;1.28129;00000010
8279;1.28136;Stop bit
8280;1.28138;Start bit
8281;1.28138;11111101
8282;1.28145;Stop bit
8283;1.28147;Start bit
8284;1.28148;00001010
8285;1.28155;Stop bit
8286;1.28157;Start bit
8287;1.28158;00000000
8288;1.28165;Stop bit
8289;1.28166;Start bit
8290;1.28167;00000001
8291;1.28174;Stop bit
8292;1.28176;Start bit
8293;1.28177;10000100
8294;1.28184;Stop bit
8295;1.28185;Start bit
8296;1.28186;00000000
8297;1.28193;Stop bit
8298;1.28195;Start bit
8299;1.28196;00000000
8300;1.28203;Stop bit
8301;1.28204;Start bit
8302;1.28205;10000000
8303;1.28212;Stop bit
8304;1.28214;Start bit
8305;1.28215;00000111
8306;1.28222;Stop bit
8307;1.28224;Start bit
8308;1.28224;01000000
8309;1.28231;Stop bit
8310;1.28233;Start bit
8311;1.28234;10011110
8312;1.28241;Stop bit
8313;1.28243;Start bit
8314;1.28244;10010100
8315;1.28251;Stop bit
8316;1.28252;Start bit
8317;1.28253;00000001
8318;1.2826;Stop bit
8319;1.28262;Start bit
8320;1.28263;00000010
8321;1.2827;Stop bit
8322;1.28271;Start bit
8323;1.28272;11111101
8324;1.28279;Stop bit
8325;1.28281;Start bit
8326;1.28282;00001010
8327;1.28289;Stop bit
8328;1.2829;Start bit
8329;1.28291;00000000
8330;1.28298;Stop bit
8331;1.283;Start bit
8332;1.28301;00000001
8333;1.28308;Stop bit
8334;1.2831;Start bit
8335;1.2831;11101100
8336;1.28317;Stop bit
8337;1.28319;Start bit
8338;1.2832;00000100
8339;1.28327;Stop bit
8340;1.28329;Start bit
8341;1.28329;00000000
8342;1.28336;Stop bit
8343;1.28338;Start bit
8344;1.28339;10000000
8345;1.28346;Stop bit
8346;1.28348;Start bit
8347;1.28349;11111111
8348;1.28356;Stop bit
8349;1.28357;Start bit
8350;1.28358;11111111
8351;1.28365;Stop bit
8352;1.28367;Start bit
8353;1.28368;10001101
8354;1.28375;Stop bit
8355;1.28376;Start bit
8356;1.28377;01111000
8357;1.28384;Stop bit
8358;1.28386;Start bit
8359;1.28387;00000001
8360;1.28394;Stop bit
8361;1.28395;Start bit
8362;1.28396;00000010
8363;1.28403;Stop bit
8364;1.28405;Start bit
8365;1.28406;11111101
8366;1.28413;Stop bit
8367;1.28415;Start bit
8368;1.28415;00001010
8369;1.28422;Stop bit
8370;1.28424;Start bit
8371;1.28425;00000000
8372;1.28432;Stop bit
8373;1.28434;Start bit
8374;1.28435;00000001
8375;1.28441;Stop bit
8376;1.28443;Start bit
8377;1.28444;11110000
8378;1.28451;Stop bit
8379;1.28453;Start bit
8380;1.28454;00000100
8381;1.28461;Stop bit
8382;1.28462;Start bit
8383;1.28463;00000000
8384;1.2847;Stop bit
8385;1.28472;Start bit
8386;1.28473;10000000
8387;1.2848;Stop bit
8388;1.28481;Start bit
8389;1.28482;10011000
8390;1.28489;Stop bit
8391;1.28491;Start bit
8392;1.28492;00111111
8393;1.28499;Stop bit
8394;1.28501;Start bit
8395;1.28501;01111001
8396;1.28508;Stop bit
8397;1.2851;Start bit
8398;1.28511;10000011
8399;1.28518;Stop bit
8400;1.2852;Start bit
8401;1.2852;00000001
8402;1.28527;Stop bit
8403;1.28529;Start bit
8404;1.2853;00000010
8405;1.28537;Stop bit
8406;1.28539;Start bit
8407;1.2854;11111101
8408;1.28547;Stop bit
8409;1.28548;Start bit
8410;1.28549;00001010
8411;1.28556;Stop bit
8412;1.28558;Start bit
8413;1.28559;00000000
8414;1.28566;Stop bit
8415;1.28567;Start bit
8416;1.28568;00000001
8417;1.28575;Stop bit
8418;1.28577;Start bit
8419;1.28578;10100100
8420;1.28585;Stop bit
8421;1.28587;Start bit
8422;1.28587;00000000
8423;1.28594;Stop bit
8424;1.28596;Start bit
8425;1.28597;00000000
8426;1.28604;Stop bit
8427;1.28606;Start bit
8428;1.28606;10000000
8429;1.28613;Stop bit
8430;1.28615;Start bit
8431;1.28616;00000000
8432;1.28623;Stop bit
8433;1.28625;Start bit
8434;1.28626;00000000
8435;1.28632;Stop bit
8436;1.28634;Start bit
8437;1.28635;00000000
8438;1.28642;Stop bit
8439;1.28644;Start bit
8440;1.28645;00000000
8441;1.28652;Stop bit
8442;1.28653;Start bit
8443;1.28654;00000001
8444;1.28661;Stop bit
8445;1.28663;Start bit
8446;1.28664;00011010
8447;1.28671;Stop bit
8448;1.28672;Start bit
8449;1.28673;11111100
8450;1.2868;Stop bit
8451;1.28682;Start bit
8452;1.28683;00000110
8453;1.2869;Stop bit
8454;1.28692;Start bit
8455;1.28692;10001010
8456;1.28699;Stop bit
8457;1.28701;Start bit
8458;1.28702;01011111
8459;1.28709;Stop bit
8460;1.28711;Start bit
8461;1.28712;11101100
8462;1.28718;Stop bit
8463;1.2872;Start bit
8464;1.28721;01101011
8465;1.28728;Stop bit
8466;1.2873;Start bit
8467;1.28731;11000010
8468;1.28738;Stop bit
8469;1.28739;Start bit
8470;1.2874;01101100
8471;1.28747;Stop bit
8472;1.30302;Start bit
8473;1.30303;00000001
8474;1.3031;Stop bit
8475;1.30312;Start bit
8476;1.30312;00100100
8477;1.30319;Stop bit
8478;1.30321;Start bit
8479;1.30322;00001100
8480;1.30329;Stop bit
8481;1.30331;Start bit
8482;1.30331;00000011
8483;1.30338;Stop bit
8484;1.3034;Start bit
8485;1.30341;01100100
8486;1.30348;Stop bit
8487;1.3035;Start bit
8488;1.30351;00000101
8489;1.30357;Stop bit
8490;1.30359;Start bit
8491;1.3036;00000000
8492;1.30367;Stop bit
8493;1.32143;Start bit
8494;1.32144;00000001
8495;1.32151;Stop bit
8496;1.32153;Start bit
8497;1.32154;00010011
8498;1.32161;Stop bit
8499;1.32162;Start bit
8500;1.32163;00001100
8501;1.3217;Stop bit
8502;1.32172;Start bit
8503;1.32173;01100100
8504;1.3218;Stop bit
8505;1.32181;Start bit
8506;1.32182;01010010
8507;1.32189;Stop bit
8508;1.32191;Start bit
8509;1.32192;01000100
8510;1.32199;Stop bit
